Date,Time_ms,X_px,Y_px,Epoch,Block,TrialNumInBlock,Attempt
28-08-2026,52.1068572998047,960,540,1,1,1,1
28-08-2026,138.873815536499,960,540,2,1,1,1
28-08-2026,177.473783493042,960,540,3,1,1,1
28-08-2026,205.556869506836,960,540,3,1,1,1
28-08-2026,220.456838607788,960,540,3,1,1,1
28-08-2026,236.98091506958,960,540,3,1,1,1
28-08-2026,253.674983978271,960,540,3,1,1,1
28-08-2026,270.244836807251,960,540,3,1,1,1
28-08-2026,286.756992340088,960,540,3,1,1,1
28-08-2026,303.669929504395,960,540,3,1,1,1
28-08-2026,320.271015167236,960,540,3,1,1,1
28-08-2026,336.941003799438,960,540,3,1,1,1
28-08-2026,353.632926940918,960,540,3,1,1,1
28-08-2026,370.292901992798,960,540,3,1,1,1
28-08-2026,386.818885803223,960,540,3,1,1,1
28-08-2026,403.61499786377,960,540,3,1,1,1
28-08-2026,420.270919799805,960,540,3,1,1,1
28-08-2026,436.900854110718,960,540,3,1,1,1
28-08-2026,454.6799659729,960,540,3,1,1,1
28-08-2026,471.359968185425,960,540,3,1,1,1
28-08-2026,487.137794494629,960,540,3,1,1,1
28-08-2026,503.693819046021,960,540,3,1,1,1
28-08-2026,520.306825637817,960,540,3,1,1,1
28-08-2026,537.006855010986,960,540,3,1,1,1
28-08-2026,553.618907928467,960,540,3,1,1,1
28-08-2026,570.221900939941,960,540,3,1,1,1
28-08-2026,586.853981018066,960,540,3,1,1,1
28-08-2026,603.500843048096,960,540,3,1,1,1
28-08-2026,620.437860488892,960,540,3,1,1,1
28-08-2026,637.017965316772,960,540,3,1,1,1
28-08-2026,653.69701385498,960,540,3,1,1,1
28-08-2026,670.387983322144,960,540,3,1,1,1
28-08-2026,687.755823135376,960,540,3,1,1,1
28-08-2026,703.70888710022,960,540,3,1,1,1
28-08-2026,720.915794372559,960,540,3,1,1,1
28-08-2026,736.994981765747,960,540,3,1,1,1
28-08-2026,753.558874130249,960,540,3,1,1,1
28-08-2026,770.586967468262,960,540,3,1,1,1
28-08-2026,786.97681427002,960,540,3,1,1,1
28-08-2026,803.6949634552,960,540,3,1,1,1
28-08-2026,820.347785949707,960,540,3,1,1,1
28-08-2026,836.911916732788,960,540,3,1,1,1
28-08-2026,853.567838668823,960,540,3,1,1,1
28-08-2026,870.16487121582,960,540,3,1,1,1
28-08-2026,887.076854705811,960,540,3,1,1,1
28-08-2026,903.540849685669,960,540,3,1,1,1
28-08-2026,919.986963272095,960,540,3,1,1,1
28-08-2026,936.605930328369,960,540,3,1,1,1
28-08-2026,953.54700088501,960,540,3,1,1,1
28-08-2026,969.911813735962,960,540,3,1,1,1
28-08-2026,986.52982711792,960,540,3,1,1,1
28-08-2026,1003.56793403625,960,540,3,1,1,1
28-08-2026,1020.07079124451,960,540,3,1,1,1
28-08-2026,1036.72885894775,960,540,3,1,1,1
28-08-2026,1053.36880683899,960,540,3,1,1,1
28-08-2026,1069.82898712158,960,540,3,1,1,1
28-08-2026,1086.61699295044,960,540,3,1,1,1
28-08-2026,1103.2829284668,960,540,3,1,1,1
28-08-2026,1120.47481536865,960,540,3,1,1,1
28-08-2026,1136.61289215088,960,540,3,1,1,1
28-08-2026,1153.17893028259,960,540,3,1,1,1
28-08-2026,1169.86799240112,960,540,3,1,1,1
28-08-2026,1187.45994567871,960,540,3,1,1,1
28-08-2026,1203.53484153748,960,540,3,1,1,1
28-08-2026,1220.18194198608,960,540,3,1,1,1
28-08-2026,1236.59086227417,960,540,3,1,1,1
28-08-2026,1253.28493118286,960,540,3,1,1,1
28-08-2026,1269.99092102051,960,540,3,1,1,1
28-08-2026,1286.66186332703,960,540,3,1,1,1
28-08-2026,1303.3549785614,960,540,3,1,1,1
28-08-2026,1320.1858997345,960,540,3,1,1,1
28-08-2026,1336.65180206299,960,540,3,1,1,1
28-08-2026,1353.23095321655,960,540,3,1,1,1
28-08-2026,1370.19896507263,960,540,3,1,1,1
28-08-2026,1386.87181472778,960,540,3,1,1,1
28-08-2026,1407.67383575439,960,540,4,1,1,1
28-08-2026,1439.18299674988,960,540,4,1,1,1
28-08-2026,1454.14781570435,960,540,4,1,1,1
28-08-2026,1471.0488319397,960,540,4,1,1,1
28-08-2026,1487.46085166931,960,540,4,1,1,1
28-08-2026,1503.8537979126,960,540,4,1,1,1
28-08-2026,1520.15590667725,960,540,4,1,1,1
28-08-2026,1536.73195838928,960,540,4,1,1,1
28-08-2026,1553.3390045166,960,540,4,1,1,1
28-08-2026,1570.00088691711,960,540,4,1,1,1
28-08-2026,1586.59291267395,960,540,4,1,1,1
28-08-2026,1603.23596000671,960,540,4,1,1,1
28-08-2026,1619.83489990234,960,540,4,1,1,1
28-08-2026,1636.61980628967,960,540,4,1,1,1
28-08-2026,1653.60498428345,960,540,4,1,1,1
28-08-2026,1670.58992385864,960,540,4,1,1,1
28-08-2026,1686.68794631958,960,540,4,1,1,1
28-08-2026,1703.34386825562,960,540,4,1,1,1
28-08-2026,1719.93780136108,960,540,4,1,1,1
